ProductID,ProductName,Category,Brand,SupplierID,CostPrice,SellingPrice,StockQuantity,Rating,Warranty,Weight(kg),LaunchDate,Profit,Discount
101299,OnePlus Badminton Racket,Sports,OnePlus,5072,18141,25346.86,389,2.9,,0.97,2023-02-28,7205.86,30
101691,Lenovo Mixer Grinder,Home Appliances,Lenovo,5032,30618,43019.75,356,4.2,1 Year,1.32,2019-08-24,12401.75,5
100175,LG Yoga Mat,Sports,LG,5252,40199,49958.85,469,3.0,6 Months,25.61,2024-01-26,9759.85,20
101428,OnePlus Router,Electronics,OnePlus,5019,7940,12136.3,390,3.9,No Warranty,0.79,2024-05-05,4196.3,30
100590,Realme Earbuds,Mobile,Realme,5229,38946,55098.28,353,4.0,1 Year,10.1,2021-03-22,16152.28,20
101579,Philips Ceiling Fan,Home Appliances,Philips,5189,22836,32219.0,145,2.6,3 Years,17.65,2023-12-01,9383.0,10
100019,Samsung Desktop,Electronics,Samsung,5170,15103,17122.27,16,2.7,6 Months,8.5,2024-06-11,2019.27,5
100424,Samsung Jeans,Fashion,Samsung,5059,44831,69166.62,195,3.5,3 Years,21.77,2019-04-12,24335.62,30
101360,Puma Smartwatch,Mobile,Puma,5043,29759,39224.8,481,4.9,3 Years,5.64,2024-09-23,9465.8,30
100286,OnePlus Table,Furniture,OnePlus,5193,41545,51281.43,212,3.6,No Warranty,12.2,2022-02-13,9736.43,25
101603,Bajaj Table,Furniture,Bajaj,5166,30476,43555.22,203,3.6,1 Year,22.41,2023-09-26,13079.22,25
100429,Canon Vacuum Cleaner,Home Appliances,Canon,5162,29664,41977.78,221,2.5,No Warranty,16.14,2025-12-07,12313.78,30
101969,Havells Printer,Electronics,Havells,5251,8258,11240.19,465,4.3,1 Year,17.05,2023-11-12,2982.19,10
101441,Bajaj Sneakers,Fashion,Bajaj,5156,22291,32362.11,148,2.8,3 Years,4.96,2020-09-14,10071.11,20
100670,OnePlus Sofa,Furniture,OnePlus,5088,8747,13550.34,156,4.5,6 Months,14.63,2022-03-26,4803.34,0
100032,HP Smartwatch,Mobile,HP,5140,7114,10466.18,79,3.2,6 Months,21.58,2021-04-13,3352.18,0
101084,Boat Laptop,Electronics,Boat,5049,42356,46936.21,240,4.6,2 Years,21.75,2022-01-30,4580.21,30
100723,OnePlus Microwave,Home Appliances,OnePlus,5178,34903,46687.45,107,4.5,1 Year,15.24,2022-05-13,11784.45,30
101470,Puma Charger,Mobile,Puma,5066,22454,32836.24,413,3.4,2 Years,2.08,2024-01-06,10382.24,0
100215,Canon Refrigerator,Home Appliances,Canon,5160,45062,60890.49,458,4.2,1 Year,11.15,2021-06-23,15828.49,15
101288,Canon Tablet,Mobile,Canon,5172,19001,20932.81,424,4.4,6 Months,20.56,2020-02-07,1931.81,0
101262,Mi Sneakers,Fashion,Mi,5014,4796,6107.39,342,3.1,3 Years,5.51,2021-08-21,1311.39,10
100327,Havells Earbuds,Mobile,Havells,5279,16428,23251.82,410,4.5,2 Years,23.5,2023-01-10,6823.82,0
100561,Dell Football,Sports,Dell,5186,7581,11016.05,324,2.7,2 Years,21.86,2024-09-26,3435.05,20
101566,Philips T-Shirt,Fashion,Philips,5092,36370,53843.24,370,2.9,6 Months,7.52,2019-02-05,17473.24,20
100701,LG Desktop,Electronics,LG,5188,33142,50563.04,243,4.2,6 Months,13.3,2020-03-15,17421.04,0
101132,Havells Ceiling Fan,Home Appliances,Havells,5269,13913,17730.96,361,3.5,No Warranty,5.4,2020-09-12,3817.96,15
101205,Logitech Jeans,Fashion,Logitech,5134,4084,5640.53,165,4.2,2 Years,11.86,2023-12-16,1556.53,20
100342,Puma Novel,Books,Puma,5054,1415,1781.99,487,2.7,6 Months,26.66,2020-10-21,366.99,10
100630,Boat Refrigerator,Home Appliances,Boat,5252,25746,35717.94,263,3.7,2 Years,25.35,2019-10-15,9971.94,15
100148,Dell Charger,Mobile,Dell,5169,20388,28124.45,329,4.5,3 Years,2.98,2023-10-01,7736.45,25
101947,OnePlus Sofa,Furniture,OnePlus,5006,23518,36122.74,30,2.9,2 Years,22.83,2019-07-27,12604.74,10
100361,Havells Keyboard,Electronics,Havells,5269,26536,30989.4,435,4.7,No Warranty,5.38,2021-04-02,4453.4,25
100084,OnePlus Mouse,Electronics,OnePlus,5138,38577,60773.94,391,3.9,6 Months,14.22,2023-12-17,22196.94,25
100049,Nike Wardrobe,Furniture,Nike,5055,9771,13953.27,2,4.4,6 Months,5.44,2024-10-22,4182.27,0
100469,LG Charger,Mobile,LG,5003,29903,46793.92,294,3.2,2 Years,15.29,2025-04-07,16890.92,30
100156,Asus Power Bank,Mobile,Asus,5258,1847,2414.86,202,3.4,2 Years,29.84,2023-03-16,567.86,10
101260,Sony Speaker,Electronics,Sony,5202,22691,26093.67,281,4.2,2 Years,20.12,2024-03-13,3402.67,25
101044,Canon Football,Sports,Canon,5034,28484,34173.27,168,3.3,3 Years,14.69,2024-05-04,5689.27,20
101610,Boat Jeans,Fashion,Boat,5154,38824,47033.33,135,4.7,No Warranty,24.54,2025-07-01,8209.33,5
101420,Puma Yoga Mat,Sports,Puma,5292,35244,43816.03,438,3.2,No Warranty,11.97,2021-04-07,8572.03,20
101320,Logitech Sneakers,Fashion,Logitech,5029,471,697.6,206,4.9,1 Year,19.44,2020-07-27,226.6,15
101650,Mi Mixer Grinder,Home Appliances,Mi,5247,27607,38207.41,0,3.0,No Warranty,22.03,2023-10-07,10600.41,5
100501,HP Monitor,Electronics,HP,5225,18588,22948.7,366,4.3,6 Months,2.89,2019-03-02,4360.7,30
101787,Bajaj Jeans,Fashion,Bajaj,5234,26578,36128.56,44,2.9,6 Months,27.02,2024-05-20,9550.56,20
100180,Havells Office Desk,Furniture,Havells,5283,22678,26400.99,424,4.1,6 Months,23.08,2020-06-12,3722.99,15
101821,Bajaj Vacuum Cleaner,Home Appliances,Bajaj,5232,37090,57752.96,327,3.4,1 Year,18.76,2023-02-28,20662.96,10
101778,Logitech Desktop,Electronics,Logitech,5004,21877,24342.49,477,4.7,No Warranty,4.85,2022-06-10,2465.49,0
101145,Mi Microwave,Home Appliances,Mi,5257,37806,46149.75,265,3.3,3 Years,1.89,2020-03-30,8343.75,15
101839,OnePlus Wardrobe,Furniture,OnePlus,5090,17543,21474.75,425,4.4,2 Years,5.65,2024-10-12,3931.75,25
101709,Bajaj Office Desk,Furniture,Bajaj,5074,27918,41361.24,329,4.1,3 Years,24.98,2022-04-04,13443.24,5
100747,Bajaj Wardrobe,Furniture,Bajaj,5098,7866,9535.5,104,4.9,1 Year,8.78,2024-07-17,1669.5,0
100529,Dell Router,Electronics,Dell,5179,3764,5875.36,171,4.7,2 Years,12.61,2020-05-08,2111.36,30
100347,HP Speaker,Electronics,HP,5251,20308,30308.44,241,4.7,1 Year,2.92,2025-02-06,10000.44,15
101405,Puma SQL Book,Books,Puma,5266,7163,9129.44,92,2.9,No Warranty,15.03,2025-10-07,1966.44,15
101986,Canon Chair,Furniture,Canon,5079,15426,22370.99,476,2.7,3 Years,24.16,2023-01-22,6944.99,30
100825,Adidas Ceiling Fan,Home Appliances,Adidas,5109,44664,57619.99,179,4.0,3 Years,8.58,2020-10-23,12955.99,10
101998,Canon Data Science Book,Books,Canon,5144,4266,5611.73,463,2.8,6 Months,10.43,2023-02-24,1345.73,20
101028,Bajaj AI Book,Books,Bajaj,5195,20625,29418.47,207,2.9,1 Year,19.47,2021-03-08,8793.47,30
100602,Puma Table,Furniture,Puma,5028,4190,5382.52,281,2.5,3 Years,24.66,2023-01-11,1192.52,10
101062,Nike Sneakers,Fashion,Nike,5202,36520,57947.93,98,4.6,3 Years,,2023-05-19,21427.93,5
100244,Adidas SQL Book,Books,Adidas,5208,26111,29753.74,491,3.6,6 Months,29.71,2021-07-14,3642.74,0
100906,LG Sneakers,Fashion,LG,5041,17916,27433.21,246,4.9,1 Year,12.07,2020-11-18,9517.21,25
101081,Realme Keyboard,Electronics,Realme,5216,44097,50156.46,457,,2 Years,9.67,2022-08-04,6059.46,10
101495,LG Microwave,Home Appliances,LG,5256,11956,18294.82,105,4.9,2 Years,21.66,2024-02-19,6338.82,25
100313,Nike Dumbbell,Sports,Nike,5013,9967,10995.48,209,3.1,1 Year,19.15,2019-02-09,1028.48,0
100436,Asus Sofa,Furniture,Asus,5052,8502,12205.88,120,3.2,No Warranty,27.02,2022-07-25,3703.88,0
101924,OnePlus Smartphone,Mobile,OnePlus,5188,9375,10904.67,445,3.7,No Warranty,21.37,2019-03-15,1529.67,25
100950,Sony Dumbbell,Sports,Sony,5202,26663,40166.05,10,3.9,3 Years,23.55,2024-12-11,13503.05,30
100309,Lenovo Vacuum Cleaner,Home Appliances,Lenovo,5019,11828,18517.68,439,3.9,2 Years,6.89,2021-10-13,6689.68,0
100431,Canon AI Book,Books,Canon,5243,25994,39278.52,15,,6 Months,4.26,2023-05-21,13284.52,20
100661,LG Watch,Fashion,LG,5172,44970,51287.36,450,4.3,No Warranty,15.54,2023-01-30,6317.36,0
100371,Logitech Air Conditioner,Home Appliances,Logitech,5299,26615,34443.47,18,4.3,3 Years,24.52,2022-11-06,7828.47,0
100567,Samsung Monitor,Electronics,Samsung,5153,43812,60856.9,308,3.3,No Warranty,1.66,2023-09-04,17044.9,20
101201,Asus Earbuds,Mobile,Asus,5093,31834,43460.75,488,4.7,6 Months,26.28,2024-06-09,11626.75,5
100182,Adidas Microwave,Home Appliances,Adidas,5141,12964,18376.84,282,2.8,1 Year,18.51,2020-01-18,5412.84,15
100882,Puma Mixer Grinder,Home Appliances,Puma,5090,25730,36189.6,414,3.5,6 Months,27.02,2023-11-05,10459.6,5
100622,Sony Mixer Grinder,Home Appliances,Sony,5005,20630,28341.62,344,4.6,No Warranty,12.46,2024-11-21,7711.62,10
100941,Sony Mixer Grinder,Home Appliances,Sony,5217,1513,2078.82,172,4.2,1 Year,22.78,2023-05-21,565.82,10
101736,Apple Speaker,Electronics,Apple,5085,13529,20628.65,460,4.2,No Warranty,18.17,2019-01-02,7099.65,30
101407,Asus Refrigerator,Home Appliances,Asus,5252,9365,11422.73,418,3.0,2 Years,1.44,2019-08-29,2057.73,5
101698,HP AI Book,Books,HP,5269,36127,42050.15,305,4.8,6 Months,20.71,2022-09-29,5923.15,10
101870,Dell Microwave,Home Appliances,Dell,5032,31195,35540.56,349,3.1,3 Years,16.23,2025-03-24,4345.56,30
100938,Lenovo Jacket,Fashion,Lenovo,5018,49059,70285.62,410,4.0,1 Year,15.17,2020-05-20,21226.62,0
101921,Mi Backpack,Fashion,Mi,5207,9580,11880.78,311,4.8,2 Years,8.13,2020-10-28,2300.78,20
100297,Lenovo Sofa,Furniture,Lenovo,5128,16338,20234.35,43,3.9,,21.69,2022-03-13,3896.35,15
100917,Adidas Python Book,Books,Adidas,5204,49168,59235.78,383,4.2,No Warranty,29.61,2024-07-07,10067.78,20
100462,Canon Jacket,Fashion,Canon,5061,48320,56487.74,442,4.4,2 Years,23.54,2020-10-24,8167.74,5
101319,Bajaj Smartwatch,Mobile,Bajaj,5171,19997,25704.06,156,4.3,1 Year,13.6,2023-10-09,5707.06,5
101325,Philips Jacket,Fashion,Philips,5038,18727,21639.34,68,3.3,2 Years,,2020-09-08,2912.34,15
100378,Adidas Speaker,Electronics,Adidas,5296,13822,20464.81,86,4.4,2 Years,23.6,2019-12-27,6642.81,0
100799,Nike Jacket,Fashion,Nike,5057,20019,29292.89,258,4.3,1 Year,7.94,2024-09-09,9273.89,30
101118,Logitech Refrigerator,Home Appliances,Logitech,5044,36425,43701.32,156,3.2,2 Years,16.47,2023-03-20,7276.32,5
100106,Samsung Football,Sports,Samsung,5297,20346,30403.13,17,3.4,6 Months,2.89,2022-04-23,10057.13,20
100127,HP Air Conditioner,Home Appliances,HP,5247,37974,51405.64,79,3.1,No Warranty,10.63,2025-03-28,13431.64,30
101513,Philips Earbuds,Mobile,Philips,5097,10304,15632.97,458,4.3,3 Years,24.04,2024-07-21,5328.97,5
101327,Puma Watch,Fashion,Puma,5035,45291,50314.95,395,4.7,1 Year,28.72,2023-01-19,5023.95,30
101817,Apple Cricket Bat,Sports,Apple,5028,9330,14881.82,476,3.6,1 Year,18.5,2024-05-17,5551.82,20
100356,Asus Data Science Book,Books,Asus,5249,27028,33300.34,335,3.9,2 Years,1.32,2022-02-02,6272.34,0
101636,LG Ceiling Fan,Home Appliances,LG,5221,32386,44491.3,30,3.0,2 Years,5.94,2024-12-01,12105.3,5
100683,Dell AI Book,Books,Dell,5140,533,695.42,468,3.5,3 Years,13.97,2025-05-15,162.42,30
101795,Nike Yoga Mat,Sports,Nike,5127,10688,16076.04,148,4.9,3 Years,10.11,2021-11-05,5388.04,0
100887,Adidas Laptop,Electronics,Adidas,5168,7615,11076.4,69,4.2,2 Years,14.65,2019-10-07,3461.4,5
100210,Puma Printer,Electronics,Puma,5269,29876,47638.77,278,3.7,6 Months,25.56,2024-04-01,17762.77,25
101263,Boat Air Conditioner,Home Appliances,Boat,5204,32963,49827.5,312,4.8,6 Months,4.31,2021-02-08,16864.5,0
100141,Realme Dumbbell,Sports,Realme,5162,21281,32605.12,321,2.9,No Warranty,14.17,2022-05-25,11324.12,30
101455,Dell Smartphone,Mobile,Dell,5120,351,462.09,351,3.0,No Warranty,11.73,2024-12-08,111.09,5
101356,Bajaj Speaker,Electronics,Bajaj,5296,22637,27025.73,445,3.5,6 Months,13.71,2021-12-12,4388.73,30
101609,OnePlus Router,Electronics,OnePlus,5243,41193,65189.69,32,4.6,2 Years,27.89,2025-10-29,23996.69,15
101594,Samsung Table,Furniture,Samsung,5188,8847,11020.81,431,4.2,1 Year,20.05,2019-12-25,2173.81,5
101111,Boat Watch,Fashion,Boat,5233,40232,46728.69,407,3.9,1 Year,8.79,2019-02-04,6496.69,10
100863,Canon Table,Furniture,Canon,5194,14425,18074.52,455,,1 Year,7.78,2019-12-14,3649.52,20
100907,Logitech Wardrobe,Furniture,Logitech,5080,33214,46655.61,221,4.5,2 Years,0.79,2023-04-12,13441.61,10
100712,Samsung T-Shirt,Fashion,Samsung,5197,28307,43594.56,60,3.6,2 Years,13.39,2019-05-28,15287.56,30
101789,Lenovo Printer,Electronics,Lenovo,5233,40641,46538.7,418,3.5,3 Years,7.38,2020-02-23,5897.7,5
100880,Philips Charger,Mobile,Philips,5229,18151,21796.65,73,2.7,,18.22,2021-10-08,3645.65,20
100875,LG Router,Electronics,LG,5232,31215,36032.07,291,4.1,1 Year,2.98,2020-03-03,4817.07,15
100011,HP Novel,Books,HP,5217,10116,14301.22,405,4.0,2 Years,11.57,2024-04-01,4185.22,30
101772,Puma Football,Sports,Puma,5091,5810,6493.23,181,3.6,3 Years,15.97,2020-05-14,683.23,5
101139,LG Jeans,Fashion,LG,5147,16647,22399.4,347,3.1,6 Months,13.14,2024-12-04,5752.4,15
100283,Sony Yoga Mat,Sports,Sony,5106,40480,47346.12,105,4.5,3 Years,10.65,2022-02-25,6866.12,20
100811,Bajaj AI Book,Books,Bajaj,5071,47288,71728.41,67,,2 Years,22.9,2024-01-14,24440.41,0
101106,Asus Wardrobe,Furniture,Asus,5130,35863,44063.78,249,3.4,No Warranty,24.87,2022-05-18,8200.78,15
100292,Logitech Cricket Bat,Sports,Logitech,5001,43057,49326.08,48,3.0,No Warranty,4.15,2021-07-15,6269.08,15
100755,Realme Air Conditioner,Home Appliances,Realme,5085,17385,23617.29,223,3.3,2 Years,22.96,2020-09-11,6232.29,5
100627,Sony Air Conditioner,Home Appliances,Sony,5103,28973,32875.64,475,4.0,6 Months,19.44,2020-03-20,3902.64,0
101856,Logitech Jeans,Fashion,Logitech,5001,18136,24870.08,64,3.8,3 Years,28.81,2021-06-28,6734.08,20
100129,Apple Keyboard,Electronics,Apple,5159,11923,14744.4,390,4.8,1 Year,0.38,2020-08-09,2821.4,10
100130,Canon Backpack,Fashion,Canon,5016,4660,5456.57,324,2.7,,6.61,2023-09-16,796.57,0
101191,Nike Wardrobe,Furniture,Nike,5133,11196,13930.5,469,5.0,No Warranty,27.75,2022-02-15,2734.5,25
100844,Canon AI Book,Books,Canon,5120,6380,8987.19,210,4.7,3 Years,0.52,2023-04-22,2607.19,10
100324,Philips Laptop,Electronics,Philips,5222,3418,4046.89,293,4.6,2 Years,14.98,2023-04-17,628.89,30
101104,Bajaj Jacket,Fashion,Bajaj,5127,38317,42167.98,447,3.7,,24.6,2025-05-12,3850.98,10
100858,Lenovo Monitor,Electronics,Lenovo,5192,12528,14981.49,193,3.3,2 Years,29.31,2021-09-28,2453.49,5
101987,Puma Microwave,Home Appliances,Puma,5131,38190,47488.11,390,3.3,No Warranty,13.34,2023-11-03,9298.11,25
101889,Realme Ceiling Fan,Home Appliances,Realme,5044,48365,70878.24,251,3.6,2 Years,22.97,2021-09-21,22513.24,25
101024,Boat Wardrobe,Furniture,Boat,5007,29196,43522.43,355,3.2,6 Months,1.99,2019-05-12,14326.43,10
100888,Philips Mouse,Electronics,Philips,5083,9291,12407.14,142,2.9,No Warranty,18.29,2020-12-26,3116.14,5
100696,Lenovo Tablet,Mobile,Lenovo,5058,5251,6891.43,390,2.7,2 Years,22.77,2019-06-24,1640.43,10
100216,Bajaj Tablet,Mobile,Bajaj,5192,10139,13459.41,310,3.5,3 Years,27.4,2025-01-10,3320.41,0
101055,Boat Bookshelf,Furniture,Boat,5220,7530,11770.7,234,3.4,3 Years,17.93,2025-02-01,4240.7,0
101449,Lenovo T-Shirt,Fashion,Lenovo,5010,41005,45324.42,293,3.3,6 Months,27.16,2023-04-06,4319.42,10
100159,Havells Dumbbell,Sports,Havells,5122,27838,32169.41,147,3.3,No Warranty,7.31,2025-12-26,4331.41,25
101866,Boat Python Book,Books,Boat,5193,40899,48766.09,201,4.9,3 Years,12.78,2025-01-14,7867.09,0
101006,Apple Earbuds,Mobile,Apple,5011,39637,45577.2,196,2.8,No Warranty,22.95,2019-06-29,5940.2,20
100908,Puma Chair,Furniture,Puma,5090,39105,53519.06,283,3.1,2 Years,9.31,2022-03-06,14414.06,10
100842,OnePlus Yoga Mat,Sports,OnePlus,5018,8280,9462.11,31,3.4,No Warranty,23.52,2019-09-11,1182.11,25
100635,Canon Power Bank,Mobile,Canon,5158,4228,6326.65,329,3.7,2 Years,29.0,2019-03-09,2098.65,25
100517,Havells Yoga Mat,Sports,Havells,5026,40992,59465.33,131,3.4,3 Years,21.59,2019-02-23,18473.33,25
101665,Sony Vacuum Cleaner,Home Appliances,Sony,5111,39046,53353.39,290,4.9,2 Years,5.33,2023-12-29,14307.39,25
101612,Dell Chair,Furniture,Dell,5280,18032,24661.08,460,4.8,No Warranty,15.15,2022-06-08,6629.08,15
100598,HP Ceiling Fan,Home Appliances,HP,5208,29277,34783.62,489,2.7,No Warranty,20.63,2025-09-08,5506.62,15
100196,Puma Backpack,Fashion,Puma,5261,39010,49471.96,424,3.8,3 Years,9.13,2019-03-10,10461.96,25
101663,Logitech Jeans,Fashion,Logitech,5109,7212,8239.09,80,2.7,2 Years,3.43,2021-07-28,1027.09,0
100953,Samsung Keyboard,Electronics,Samsung,5153,5645,8975.35,259,3.4,3 Years,5.31,2019-01-01,3330.35,5
100411,Mi SQL Book,Books,Mi,5149,41556,50227.54,107,4.2,6 Months,29.44,2020-12-29,8671.54,25
100097,Adidas Speaker,Electronics,Adidas,5042,22287,31460.99,203,4.6,3 Years,11.52,2022-07-21,9173.99,15
101875,Boat Wardrobe,Furniture,Boat,5231,35326,54622.18,292,4.5,1 Year,23.09,2021-06-23,19296.18,25
100964,Lenovo Bookshelf,Furniture,Lenovo,5080,17077,18865.79,262,4.1,6 Months,11.49,2021-12-31,1788.79,20
100157,Boat Smartphone,Mobile,Boat,5172,6593,10018.64,332,4.5,6 Months,1.34,2024-04-19,3425.64,20
100420,Samsung Cricket Bat,Sports,Samsung,5027,10173,15913.77,305,4.4,3 Years,25.33,2022-05-18,5740.77,20
101826,Lenovo Chair,Furniture,Lenovo,5056,38946,43434.18,368,4.9,No Warranty,14.01,2021-03-11,4488.18,30
100478,Bajaj Router,Electronics,Bajaj,5202,35539,39671.52,177,4.7,6 Months,13.82,2020-05-08,4132.52,10
101880,Dell Desktop,Electronics,Dell,5048,11691,14502.28,51,3.4,3 Years,24.5,2021-10-25,2811.28,25
100669,Logitech Badminton Racket,Sports,Logitech,5168,38025,48344.84,330,3.7,3 Years,25.29,2023-12-29,10319.84,10
101808,HP Novel,Books,HP,5067,7486,9666.6,53,4.8,No Warranty,3.8,2019-05-11,2180.6,10
101897,Mi Monitor,Electronics,Mi,5131,30016,47430.46,262,4.7,,24.16,2025-05-15,17414.46,10
101316,Mi Mixer Grinder,Home Appliances,Mi,5119,12070,14445.35,55,3.0,3 Years,9.3,2024-12-12,2375.35,10
100448,Asus Sneakers,Fashion,Asus,5004,22712,30512.0,246,3.8,6 Months,13.31,2021-07-31,7800.0,30
100554,Dell Python Book,Books,Dell,5251,11704,18299.81,224,4.2,2 Years,26.65,2023-10-18,6595.81,20
100179,Havells Yoga Mat,Sports,Havells,5295,27021,40114.9,421,2.7,1 Year,19.34,2024-01-18,13093.9,0
100391,Puma Novel,Books,Puma,5219,23707,35579.42,160,4.3,No Warranty,25.57,2019-07-07,11872.42,25
100579,Boat Backpack,Fashion,Boat,5296,36484,49908.02,106,4.2,1 Year,2.17,2020-09-03,13424.02,15
101937,Puma Speaker,Electronics,Puma,5185,14081,22324.16,401,,3 Years,22.97,2021-09-18,8243.16,25
101728,Dell Jeans,Fashion,Dell,5172,5422,7776.0,416,4.6,No Warranty,1.63,2019-09-29,2354.0,0
101304,Bajaj Table,Furniture,Bajaj,5034,24995,27672.37,484,3.4,1 Year,6.35,2020-09-06,2677.37,0
101705,Canon Power Bank,Mobile,Canon,5024,28193,37149.51,404,3.8,No Warranty,3.67,2020-06-11,8956.51,25
101656,Boat Smartphone,Mobile,Boat,5129,15612,21948.71,47,4.5,3 Years,22.44,2021-09-14,6336.71,15
100821,Logitech Bookshelf,Furniture,Logitech,5120,4389,5890.41,208,4.8,No Warranty,8.22,2025-07-28,1501.41,30
101848,Dell Office Desk,Furniture,Dell,5289,11885,18077.79,194,2.7,3 Years,12.22,2019-12-11,6192.79,20
101002,Mi Data Science Book,Books,Mi,5167,13610,20529.64,112,3.2,3 Years,18.97,2023-06-08,6919.64,5
101812,Havells Yoga Mat,Sports,Havells,5005,9315,14540.38,440,3.9,1 Year,29.46,2020-09-06,5225.38,25
100665,Havells Bookshelf,Furniture,Havells,5273,8141,10868.9,272,4.7,2 Years,18.7,2019-09-26,2727.9,15
100143,Realme Desktop,Electronics,Realme,5298,39033,52832.49,236,3.9,No Warranty,13.6,2025-05-30,13799.49,15
101608,Samsung Office Desk,Furniture,Samsung,5281,29915,47327.66,302,3.2,2 Years,1.53,2022-09-24,17412.66,10
101447,Asus Table,Furniture,Asus,5267,16661,19926.75,143,4.8,No Warranty,14.79,2020-11-14,3265.75,0
100865,Logitech Wardrobe,Furniture,Logitech,5163,26901,34534.32,254,3.2,No Warranty,5.55,2021-08-15,7633.32,15
100422,Mi Power Bank,Mobile,Mi,5114,35295,45943.8,178,4.7,1 Year,10.07,2022-04-17,10648.8,25
100637,OnePlus Earbuds,Mobile,OnePlus,5073,15368,24011.08,18,3.7,No Warranty,14.24,2025-12-07,8643.08,20
101424,Philips Smartwatch,Mobile,Philips,5201,13249,20546.3,28,3.5,1 Year,15.27,2021-07-11,7297.3,25
100800,Samsung Microwave,Home Appliances,Samsung,5230,49681,70819.33,63,3.2,No Warranty,13.7,2021-08-25,21138.33,0
101101,Asus Python Book,Books,Asus,5148,41839,52047.56,305,4.3,No Warranty,5.72,2025-12-23,10208.56,30
100616,Realme Monitor,Electronics,Realme,5212,10202,15494.87,385,4.4,6 Months,19.89,2020-11-16,5292.87,10
100295,Dell Cricket Bat,Sports,Dell,5085,34867,48173.84,312,3.6,6 Months,18.92,2020-09-12,13306.84,20
100939,OnePlus Mixer Grinder,Home Appliances,OnePlus,5254,31444,44510.19,110,3.2,2 Years,1.95,2022-09-26,13066.19,25
100945,Samsung Cricket Bat,Sports,Samsung,5092,6394,8170.2,242,4.9,No Warranty,29.41,2022-10-18,1776.2,25
101928,Logitech Monitor,Electronics,Logitech,5278,4850,6279.5,478,4.8,1 Year,0.39,2019-09-27,1429.5,0
100089,Philips Smartwatch,Mobile,Philips,5123,45860,61560.44,14,4.3,1 Year,16.62,2025-03-12,15700.44,20
100042,OnePlus Router,Electronics,OnePlus,5224,12557,15411.98,362,2.5,3 Years,20.67,2021-03-18,2854.98,25
101825,Bajaj Novel,Books,Bajaj,5279,10708,14047.85,21,2.5,No Warranty,24.41,2023-02-09,3339.85,15
101959,Sony Wardrobe,Furniture,Sony,5083,22000,27809.01,111,4.1,No Warranty,2.37,2021-05-20,5809.01,30
100132,Adidas Desktop,Electronics,Adidas,5227,29139,41697.02,248,3.5,6 Months,22.7,2020-04-11,12558.02,10
101019,LG Microwave,Home Appliances,LG,5069,1224,1568.19,242,4.8,No Warranty,27.36,2023-01-18,344.19,20
101007,Dell Tablet,Mobile,Dell,5007,17641,20663.22,321,4.5,No Warranty,28.74,2020-03-11,3022.22,15
101985,Havells Chair,Furniture,Havells,5189,3761,4827.04,285,4.9,2 Years,25.27,2023-05-30,1066.04,15
101879,Logitech Power Bank,Mobile,Logitech,5160,31450,45507.36,242,3.5,1 Year,18.48,2023-05-18,14057.36,25
101361,Nike Tablet,Mobile,Nike,5182,1195,1433.21,381,3.8,6 Months,16.97,2024-12-13,238.21,15
101518,Mi AI Book,Books,Mi,5180,6522,8552.63,300,4.9,2 Years,29.84,2023-04-06,2030.63,5
100165,LG Keyboard,Electronics,LG,5022,2970,4441.8,453,3.3,1 Year,15.56,2025-02-02,1471.8,30
100725,Havells Smartphone,Mobile,Havells,5240,12325,17112.3,109,3.2,3 Years,24.31,2023-11-12,4787.3,30
100291,Dell Smartwatch,Mobile,Dell,5191,42999,55048.08,42,4.2,6 Months,1.74,2022-06-05,12049.08,0
101158,Havells Tablet,Mobile,Havells,5108,15208,19047.56,283,2.8,6 Months,1.27,2021-08-20,3839.56,20
101555,HP Tablet,Mobile,HP,5227,5473,7138.25,227,,2 Years,25.55,2023-04-07,1665.25,10
101922,Bajaj Charger,Mobile,Bajaj,5231,22006,29842.63,38,2.6,1 Year,21.69,2023-02-09,7836.63,10
100906,LG Sneakers,Fashion,LG,5041,17916,27433.21,246,4.9,1 Year,12.07,2020-11-18,9517.21,25
101379,LG Python Book,Books,LG,5165,36700,54514.34,280,4.4,1 Year,23.47,2020-12-05,17814.34,25
100779,OnePlus Wardrobe,Furniture,OnePlus,5019,39148,57372.93,148,3.7,2 Years,15.5,2025-11-09,18224.93,20
100840,OnePlus Novel,Books,OnePlus,5129,41145,64496.04,430,3.1,2 Years,7.3,2022-10-27,23351.04,0
100349,Lenovo T-Shirt,Fashion,Lenovo,5044,49398,71539.94,49,4.2,3 Years,12.54,2025-08-12,22141.94,0
